PROM_NUMBER,WORO_SERO_ID,PRIORITY,VENDOR,EQUP_INDEX,DEGRADED_KPI,KPI_VALUE,THRESHOLD,EQUP_EQUT_ABBREVIATION,INITIAL_ALARM,TT_CREATED,WORO_WORG_NAME,DURATION_HOUR,WORO_STAS_ABBREVIATION,ROOTCAUSE,CITY,REGION,PROVINCE,ALARM_COUNT,REPORTED,PROS_DESCRIPTION,MTTA_5_8,MTTR_5_8,DW_H
13717714,NF_16082022000026164,MAJOR,NSN,MK | MK1L0058B1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:26 PM",NAK_FO_RAN,784.24,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 7:01 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717715,NF_16082022000026166,MAJOR,NSN,MK | MK1L0114C1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:26 PM",NAK_FO_RAN,784.24,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 7:01 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717716,NF_16082022000026168,MAJOR,NSN,MK | MK1L0121C1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:26 PM",NAK_FO_RAN,784.24,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 7:01 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717719,NF_16082022000026175,MAJOR,NSN,MK | MK1L0139C1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:27 PM",NAK_FO_RAN,784.23,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 7:01 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717720,NF_16082022000026177,MAJOR,NSN,MK | MK1L0143A2,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:27 PM",NAK_FO_RAN,784.23,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 7:01 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717721,NF_16082022000026179,MAJOR,NSN,MK | MK1L0146A1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:27 PM",NAK_FO_RAN,784.23,ASSIGNED,,,NONE_R,NONE_P,3,"Aug 18, 2022 5:38 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717722,NF_16082022000026181,MAJOR,NSN,MK | MK1L0186B1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:27 PM",NAK_FO_RAN,784.23,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 7:01 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717723,NF_16082022000026183,MAJOR,NSN,MK | MK1L0186C1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:27 PM",NAK_FO_RAN,784.23,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 7:01 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717724,NF_16082022000026185,MAJOR,NSN,MK | MK1L0197B1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:27 PM",NAK_FO_RAN,784.23,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 7:01 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717725,NF_16082022000026188,MAJOR,NSN,MK | MK1L0197C1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:27 PM",NAK_FO_RAN,784.22,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 7:01 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13718315,NF_16082022000027417,MAJOR,NSN,SB | SB1L0526B1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 8:17 PM",NAK_FO_RAN,783.38,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:48 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13718316,NF_16082022000027419,MAJOR,NSN,SB | SB1L0526C2,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 8:18 PM",NAK_FO_RAN,783.38,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:48 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13718317,NF_16082022000027421,MAJOR,NSN,SB | SB1L0664A2,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 8:18 PM",NAK_FO_RAN,783.38,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:48 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13718318,NF_16082022000027423,MAJOR,NSN,SB | SB1L0664B2,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 8:18 PM",NAK_FO_RAN,783.38,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:48 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13718319,NF_16082022000027425,MAJOR,NSN,SB | SB1L1014B2,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 8:18 PM",NAK_FO_RAN,783.38,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:48 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13718320,NF_16082022000027427,MAJOR,NSN,SB | SB2L0046C2,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 8:18 PM",NAK_FO_RAN,783.38,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:48 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13718321,NF_16082022000027429,MAJOR,NSN,SB | SB2L0164C1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 8:18 PM",NAK_FO_RAN,783.38,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:41 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13718322,NF_16082022000027431,MAJOR,NSN,SB | SB2L0414A1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 8:18 PM",NAK_FO_RAN,783.37,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:48 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13718323,NF_16082022000027433,MAJOR,NSN,SB | SB2L0414B1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 8:18 PM",NAK_FO_RAN,783.37,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:41 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13718324,NF_16082022000027435,MAJOR,NSN,SB | SB2L0679B1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 8:18 PM",NAK_FO_RAN,783.37,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:48 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13718325,NF_16082022000027437,MAJOR,NSN,SB | SB2L1991C1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 8:18 PM",NAK_FO_RAN,783.37,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:48 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13718326,NF_16082022000027439,MAJOR,NSN,SB | SB2L2381C1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 8:18 PM",NAK_FO_RAN,783.37,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:48 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13718327,NF_16082022000027441,MAJOR,NSN,SB | SB3L0414C1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 8:19 PM",NAK_FO_RAN,783.37,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:48 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13718329,NF_16082022000027445,MAJOR,NSN,SB | SB3L0445C1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 8:19 PM",NAK_FO_RAN,783.36,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:48 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13718330,NF_16082022000027447,MAJOR,NSN,SK | SK1L0123A2,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 8:19 PM",NAK_FO_RAN,783.36,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:49 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13718331,NF_16082022000027449,MAJOR,NSN,SK | SK1L0123B2,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 8:19 PM",NAK_FO_RAN,783.36,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:49 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13718332,NF_16082022000027451,MAJOR,NSN,SK | SK1L0123C2,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 8:19 PM",NAK_FO_RAN,783.36,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:49 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13718333,NF_16082022000027453,MAJOR,NSN,SK | SK1L0137B1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 8:19 PM",NAK_FO_RAN,783.36,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:49 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13718334,NF_16082022000027455,MAJOR,NSN,SK | SK1L0137C1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 8:19 PM",NAK_FO_RAN,783.35,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:49 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13718335,NF_16082022000027457,MAJOR,NSN,SK | SK1L0148A2,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 8:19 PM",NAK_FO_RAN,783.35,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:49 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13718336,NF_16082022000027459,MAJOR,NSN,SK | SK1L0220A1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 8:19 PM",NAK_FO_RAN,783.35,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:42 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13718337,NF_16082022000027461,MAJOR,NSN,SK | SK1L0224A1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 8:20 PM",NAK_FO_RAN,783.35,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:49 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13718338,NF_16082022000027463,MAJOR,NSN,SK | SK1L0224B1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 8:20 PM",NAK_FO_RAN,783.35,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:49 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13718339,NF_16082022000027465,MAJOR,NSN,YZ | YZ1L0063B2,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 8:20 PM",NAK_FO_RAN,783.35,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:49 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13718340,NF_16082022000027467,MAJOR,NSN,YZ | YZ1L0063C1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 8:20 PM",NAK_FO_RAN,783.35,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:49 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13727322,NF_18082022000045038,MAJOR,NSN,KH | KH1L0437C2,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,16-Aug-2022 00:00:00,"Aug 18, 2022 5:56 AM",NAK_FO_RAN,749.74,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 19, 2022 6:36 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13727323,NF_18082022000045040,MAJOR,NSN,KH | KH1L1330_69903802,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,16-Aug-2022 00:00:00,"Aug 18, 2022 5:56 AM",NAK_FO_RAN,749.74,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 18, 2022 5:56 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13727325,NF_18082022000045044,MAJOR,NSN,KH | KH1L1330_69903803,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,16-Aug-2022 00:00:00,"Aug 18, 2022 5:56 AM",NAK_FO_RAN,749.74,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 18, 2022 5:56 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13727326,NF_18082022000045046,MAJOR,NSN,KH | KHDL0170_145898748,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,16-Aug-2022 00:00:00,"Aug 18, 2022 5:56 AM",NAK_FO_RAN,749.73,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 19, 2022 6:45 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13727327,NF_18082022000045048,MAJOR,NSN,KH | KHDL0855_141069242,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,16-Aug-2022 00:00:00,"Aug 18, 2022 5:57 AM",NAK_FO_RAN,749.73,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 18, 2022 5:57 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13727328,NF_18082022000045050,MAJOR,NSN,KH | KHDL0855_141069271,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,16-Aug-2022 00:00:00,"Aug 18, 2022 5:57 AM",NAK_FO_RAN,749.73,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 18, 2022 5:57 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13727330,NF_18082022000045054,MAJOR,NSN,KM | KM1L0022_5729949,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,16-Aug-2022 00:00:00,"Aug 18, 2022 5:57 AM",NAK_FO_RAN,749.73,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 18, 2022 5:57 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13727334,NF_18082022000045062,MAJOR,NSN,KM | KM1L0516_32239491,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,16-Aug-2022 00:00:00,"Aug 18, 2022 5:57 AM",NAK_FO_RAN,749.73,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 19, 2022 6:46 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13727335,NF_18082022000045064,MAJOR,NSN,KM | KM1L0516_32239494,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,16-Aug-2022 00:00:00,"Aug 18, 2022 5:57 AM",NAK_FO_RAN,749.73,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 19, 2022 6:46 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13727336,NF_18082022000045066,MAJOR,NSN,KM | KM2L1063A1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,16-Aug-2022 00:00:00,"Aug 18, 2022 5:57 AM",NAK_FO_RAN,749.73,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 19, 2022 6:46 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13727337,NF_18082022000045068,MAJOR,NSN,SB | SBDL0290_13828308,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,16-Aug-2022 00:00:00,"Aug 18, 2022 5:57 AM",NAK_FO_RAN,749.72,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 19, 2022 6:56 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13727338,NF_18082022000045070,MAJOR,NSN,SB | SBDL0290_13828315,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,16-Aug-2022 00:00:00,"Aug 18, 2022 5:57 AM",NAK_FO_RAN,749.72,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 19, 2022 6:48 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13727339,NF_18082022000045072,MAJOR,NSN,KH | KH1L0031_14772855,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,16-Aug-2022 00:00:00,"Aug 18, 2022 5:57 AM",NAK_FO_RAN,749.72,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 18, 2022 5:57 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13727340,NF_18082022000045074,MAJOR,NSN,KH | KH1L0031_49099530,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,16-Aug-2022 00:00:00,"Aug 18, 2022 5:57 AM",NAK_FO_RAN,749.72,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 18, 2022 5:57 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13727341,NF_18082022000045076,MAJOR,NSN,KH | KH1L0170_12549701,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,16-Aug-2022 00:00:00,"Aug 18, 2022 5:57 AM",NAK_FO_RAN,749.72,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 18, 2022 5:57 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13727342,NF_18082022000045078,MAJOR,NSN,KH | KH1L0170_97301980,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,16-Aug-2022 00:00:00,"Aug 18, 2022 5:58 AM",NAK_FO_RAN,749.72,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 18, 2022 5:58 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13727343,NF_18082022000045080,MAJOR,NSN,KH | KH1L0278C2,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,16-Aug-2022 00:00:00,"Aug 18, 2022 5:58 AM",NAK_FO_RAN,749.72,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 18, 2022 5:58 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13727344,NF_18082022000045082,MAJOR,NSN,KH | KH1L0437A2,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,16-Aug-2022 00:00:00,"Aug 18, 2022 5:58 AM",NAK_FO_RAN,749.71,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 19, 2022 6:59 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13727345,NF_18082022000045084,MAJOR,NSN,KH | KH1L1330_69903806,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,16-Aug-2022 00:00:00,"Aug 18, 2022 5:58 AM",NAK_FO_RAN,749.71,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 18, 2022 5:58 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13727346,NF_18082022000045086,MAJOR,NSN,KH | KHDL0855_141069273,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,16-Aug-2022 00:00:00,"Aug 18, 2022 5:58 AM",NAK_FO_RAN,749.71,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 18, 2022 5:58 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13727347,NF_18082022000045088,MAJOR,NSN,KM | KM1L0022_5729950,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,16-Aug-2022 00:00:00,"Aug 18, 2022 5:58 AM",NAK_FO_RAN,749.71,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 18, 2022 5:58 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13727348,NF_18082022000045090,MAJOR,NSN,KM | KM2L1063B1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,16-Aug-2022 00:00:00,"Aug 18, 2022 5:58 AM",NAK_FO_RAN,749.71,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 19, 2022 6:38 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13727349,NF_18082022000045092,MAJOR,NSN,SB | SBDL0290_13828307,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,16-Aug-2022 00:00:00,"Aug 18, 2022 5:58 AM",NAK_FO_RAN,749.71,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 19, 2022 6:42 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13727350,NF_18082022000045094,MAJOR,NSN,SB | SBDL0290_13828316,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,16-Aug-2022 00:00:00,"Aug 18, 2022 5:58 AM",NAK_FO_RAN,749.7,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 19, 2022 6:42 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13727351,NF_18082022000045096,MAJOR,NSN,KB | KBDL0488_31123598,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,16-Aug-2022 00:00:00,"Aug 18, 2022 5:58 AM",NAK_FO_RAN,749.7,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 19, 2022 6:36 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13727352,NF_18082022000045098,MAJOR,NSN,KB | KBDL0488_31123600,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,16-Aug-2022 00:00:00,"Aug 18, 2022 5:58 AM",NAK_FO_RAN,749.7,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 19, 2022 6:58 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717142,NF_16082022000025022,MAJOR,NSN,FS | FS1L0418C1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 6:45 PM",NAK_FO_RAN,784.92,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:35 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717146,NF_16082022000025030,MAJOR,NSN,FS | FS1L0484B1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 6:45 PM",NAK_FO_RAN,784.92,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:43 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717147,NF_16082022000025032,MAJOR,NSN,FS | FS1L0484C1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 6:46 PM",NAK_FO_RAN,784.92,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:35 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
